code,geofips,geoname,timeperiod,cl_unit,unit_mult,datavalue,noteref,table,endpoint,topic
SAGDP2N-23,41000,Oregon,2018,Millions of current dollars,6,411.9,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,41000,Oregon,2019,Millions of current dollars,6,395.8,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,41000,Oregon,2020,Millions of current dollars,6,392.3,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,41000,Oregon,2021,Millions of current dollars,6,371.5,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,41000,Oregon,2022,Millions of current dollars,6,391.8,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,42000,Pennsylvania,2017,Millions of current dollars,6,1283.3,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,42000,Pennsylvania,2018,Millions of current dollars,6,1283.6,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,42000,Pennsylvania,2019,Millions of current dollars,6,1306.8,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,42000,Pennsylvania,2020,Millions of current dollars,6,1151.9,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,42000,Pennsylvania,2021,Millions of current dollars,6,1225.3,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,42000,Pennsylvania,2022,Millions of current dollars,6,1309.2,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,44000,Rhode Island,2017,Millions of current dollars,6,74.1,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,44000,Rhode Island,2018,Millions of current dollars,6,70.8,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,44000,Rhode Island,2019,Millions of current dollars,6,64.3,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,44000,Rhode Island,2020,Millions of current dollars,6,71.9,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,44000,Rhode Island,2021,Millions of current dollars,6,68.4,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,44000,Rhode Island,2022,Millions of current dollars,6,75.3,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,45000,South Carolina,2017,Millions of current dollars,6,433.3,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,45000,South Carolina,2018,Millions of current dollars,6,399.4,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,45000,South Carolina,2019,Millions of current dollars,6,467.7,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,45000,South Carolina,2020,Millions of current dollars,6,597.5,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,45000,South Carolina,2021,Millions of current dollars,6,623.7,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,45000,South Carolina,2022,Millions of current dollars,6,666.5,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,46000,South Dakota,2017,Millions of current dollars,6,146.3,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,46000,South Dakota,2018,Millions of current dollars,6,162.0,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,46000,South Dakota,2019,Millions of current dollars,6,134.2,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,46000,South Dakota,2020,Millions of current dollars,6,150.3,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,46000,South Dakota,2021,Millions of current dollars,6,142.8,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,46000,South Dakota,2022,Millions of current dollars,6,160.4,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,47000,Tennessee,2017,Millions of current dollars,6,586.2,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,47000,Tennessee,2018,Millions of current dollars,6,541.5,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,47000,Tennessee,2019,Millions of current dollars,6,583.3,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,47000,Tennessee,2020,Millions of current dollars,6,670.1,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,47000,Tennessee,2021,Millions of current dollars,6,630.1,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,47000,Tennessee,2022,Millions of current dollars,6,639.2,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,48000,Texas,2017,Millions of current dollars,6,1441.4,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,48000,Texas,2018,Millions of current dollars,6,1644.1,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,48000,Texas,2019,Millions of current dollars,6,1676.8,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,48000,Texas,2020,Millions of current dollars,6,1991.7,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,48000,Texas,2021,Millions of current dollars,6,1863.2,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,48000,Texas,2022,Millions of current dollars,6,2041.4,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,49000,Utah,2017,Millions of current dollars,6,558.3,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,49000,Utah,2018,Millions of current dollars,6,559.1,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,49000,Utah,2019,Millions of current dollars,6,602.1,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,49000,Utah,2020,Millions of current dollars,6,717.2,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,49000,Utah,2021,Millions of current dollars,6,889.6,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,49000,Utah,2022,Millions of current dollars,6,824.1,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,50000,Vermont,2017,Millions of current dollars,6,74.2,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,50000,Vermont,2018,Millions of current dollars,6,71.7,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,50000,Vermont,2019,Millions of current dollars,6,68.8,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,50000,Vermont,2020,Millions of current dollars,6,67.0,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,50000,Vermont,2021,Millions of current dollars,6,72.2,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,50000,Vermont,2022,Millions of current dollars,6,76.8,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,51000,Virginia,2017,Millions of current dollars,6,732.0,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,51000,Virginia,2018,Millions of current dollars,6,783.4,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,51000,Virginia,2019,Millions of current dollars,6,796.3,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,51000,Virginia,2020,Millions of current dollars,6,689.6,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,51000,Virginia,2021,Millions of current dollars,6,729.3,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,51000,Virginia,2022,Millions of current dollars,6,755.6,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,53000,Washington,2017,Millions of current dollars,6,380.5,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,53000,Washington,2018,Millions of current dollars,6,410.2,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,53000,Washington,2019,Millions of current dollars,6,408.6,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,53000,Washington,2020,Millions of current dollars,6,362.2,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,53000,Washington,2021,Millions of current dollars,6,370.3,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,53000,Washington,2022,Millions of current dollars,6,395.7,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,54000,West Virginia,2017,Millions of current dollars,6,60.8,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,54000,West Virginia,2018,Millions of current dollars,6,68.0,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,54000,West Virginia,2019,Millions of current dollars,6,65.5,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,54000,West Virginia,2020,Millions of current dollars,6,67.2,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,54000,West Virginia,2021,Millions of current dollars,6,64.9,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,54000,West Virginia,2022,Millions of current dollars,6,67.1,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,55000,Wisconsin,2017,Millions of current dollars,6,1058.7,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,55000,Wisconsin,2018,Millions of current dollars,6,1037.9,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,55000,Wisconsin,2019,Millions of current dollars,6,994.2,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,55000,Wisconsin,2020,Millions of current dollars,6,951.8,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,55000,Wisconsin,2021,Millions of current dollars,6,907.3,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,55000,Wisconsin,2022,Millions of current dollars,6,953.1,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,56000,Wyoming,2017,Millions of current dollars,6,6.2,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,56000,Wyoming,2018,Millions of current dollars,6,6.7,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,56000,Wyoming,2019,Millions of current dollars,6,7.6,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,56000,Wyoming,2020,Millions of current dollars,6,8.4,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,56000,Wyoming,2021,Millions of current dollars,6,8.9,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-23,56000,Wyoming,2022,Millions of current dollars,6,9.8,,SAGDP2N,23,Furniture and related product manufacturing
SAGDP2N-24,00000,United States,2017,Millions of current dollars,6,86607.0,,SAGDP2N,24,Miscellaneous manufacturing
SAGDP2N-24,00000,United States,2018,Millions of current dollars,6,91603.0,,SAGDP2N,24,Miscellaneous manufacturing
SAGDP2N-24,00000,United States,2019,Millions of current dollars,6,91367.0,,SAGDP2N,24,Miscellaneous manufacturing
SAGDP2N-24,00000,United States,2020,Millions of current dollars,6,91872.0,,SAGDP2N,24,Miscellaneous manufacturing
SAGDP2N-24,00000,United States,2021,Millions of current dollars,6,98973.0,,SAGDP2N,24,Miscellaneous manufacturing
SAGDP2N-24,00000,United States,2022,Millions of current dollars,6,107355.0,,SAGDP2N,24,Miscellaneous manufacturing
SAGDP2N-24,01000,Alabama,2017,Millions of current dollars,6,510.9,,SAGDP2N,24,Miscellaneous manufacturing
SAGDP2N-24,01000,Alabama,2018,Millions of current dollars,6,546.4,,SAGDP2N,24,Miscellaneous manufacturing
SAGDP2N-24,01000,Alabama,2019,Millions of current dollars,6,571.1,,SAGDP2N,24,Miscellaneous manufacturing
SAGDP2N-24,01000,Alabama,2020,Millions of current dollars,6,676.3,,SAGDP2N,24,Miscellaneous manufacturing
SAGDP2N-24,01000,Alabama,2021,Millions of current dollars,6,749.1,,SAGDP2N,24,Miscellaneous manufacturing
SAGDP2N-24,01000,Alabama,2022,Millions of current dollars,6,794.8,,SAGDP2N,24,Miscellaneous manufacturing
SAGDP2N-24,02000,Alaska,2017,Millions of current dollars,6,9.3,,SAGDP2N,24,Miscellaneous manufacturing
SAGDP2N-24,02000,Alaska,2018,Millions of current dollars,6,10.3,,SAGDP2N,24,Miscellaneous manufacturing
SAGDP2N-24,02000,Alaska,2019,Millions of current dollars,6,10.0,,SAGDP2N,24,Miscellaneous manufacturing
SAGDP2N-24,02000,Alaska,2020,Millions of current dollars,6,9.2,,SAGDP2N,24,Miscellaneous manufacturing
SAGDP2N-24,02000,Alaska,2021,Millions of current dollars,6,9.3,,SAGDP2N,24,Miscellaneous manufacturing
SAGDP2N-24,02000,Alaska,2022,Millions of current dollars,6,14.5,,SAGDP2N,24,Miscellaneous manufacturing
SAGDP2N-24,04000,Arizona,2017,Millions of current dollars,6,1557.8,,SAGDP2N,24,Miscellaneous manufacturing
SAGDP2N-24,04000,Arizona,2018,Millions of current dollars,6,1660.2,,SAGDP2N,24,Miscellaneous manufacturing
SAGDP2N-24,04000,Arizona,2019,Millions of current dollars,6,1882.8,,SAGDP2N,24,Miscellaneous manufacturing
SAGDP2N-24,04000,Arizona,2020,Millions of current dollars,6,2109.6,,SAGDP2N,24,Miscellaneous manufacturing
SAGDP2N-24,04000,Arizona,2021,Millions of current dollars,6,2478.0,,SAGDP2N,24,Miscellaneous manufacturing
SAGDP2N-24,04000,Arizona,2022,Millions of current dollars,6,2683.1,,SAGDP2N,24,Miscellaneous manufacturing
SAGDP2N-24,05000,Arkansas,2017,Millions of current dollars,6,215.7,,SAGDP2N,24,Miscellaneous manufacturing
SAGDP2N-24,05000,Arkansas,2018,Millions of current dollars,6,258.3,,SAGDP2N,24,Miscellaneous manufacturing
SAGDP2N-24,05000,Arkansas,2019,Millions of current dollars,6,218.4,,SAGDP2N,24,Miscellaneous manufacturing
SAGDP2N-24,05000,Arkansas,2020,Millions of current dollars,6,260.4,,SAGDP2N,24,Miscellaneous manufacturing
SAGDP2N-24,05000,Arkansas,2021,Millions of current dollars,6,278.0,,SAGDP2N,24,Miscellaneous manufacturing
SAGDP2N-24,05000,Arkansas,2022,Millions of current dollars,6,291.6,,SAGDP2N,24,Miscellaneous manufacturing
SAGDP2N-24,06000,California,2017,Millions of current dollars,6,13521.1,,SAGDP2N,24,Miscellaneous manufacturing
SAGDP2N-24,06000,California,2018,Millions of current dollars,6,14361.4,,SAGDP2N,24,Miscellaneous manufacturing
SAGDP2N-24,06000,California,2019,Millions of current dollars,6,14450.4,,SAGDP2N,24,Miscellaneous manufacturing
SAGDP2N-24,06000,California,2020,Millions of current dollars,6,14710.7,,SAGDP2N,24,Miscellaneous manufacturing
SAGDP2N-24,06000,California,2021,Millions of current dollars,6,16384.4,,SAGDP2N,24,Miscellaneous manufacturing
SAGDP2N-24,06000,California,2022,Millions of current dollars,6,17266.8,,SAGDP2N,24,Miscellaneous manufacturing
SAGDP2N-24,08000,Colorado,2017,Millions of current dollars,6,1801.4,,SAGDP2N,24,Miscellaneous manufacturing
SAGDP2N-24,08000,Colorado,2018,Millions of current dollars,6,1913.5,,SAGDP2N,24,Miscellaneous manufacturing
SAGDP2N-24,08000,Colorado,2019,Millions of current dollars,6,1973.4,,SAGDP2N,24,Miscellaneous manufacturing
SAGDP2N-24,08000,Colorado,2020,Millions of current dollars,6,1953.8,,SAGDP2N,24,Miscellaneous manufacturing
SAGDP2N-24,08000,Colorado,2021,Millions of current dollars,6,2235.6,,SAGDP2N,24,Miscellaneous manufacturing
SAGDP2N-24,08000,Colorado,2022,Millions of current dollars,6,2339.2,,SAGDP2N,24,Miscellaneous manufacturing
SAGDP2N-24,09000,Connecticut,2017,Millions of current dollars,6,2454.9,,SAGDP2N,24,Miscellaneous manufacturing
SAGDP2N-24,09000,Connecticut,2018,Millions of current dollars,6,2457.9,,SAGDP2N,24,Miscellaneous manufacturing
SAGDP2N-24,09000,Connecticut,2019,Millions of current dollars,6,2528.8,,SAGDP2N,24,Miscellaneous manufacturing
SAGDP2N-24,09000,Connecticut,2020,Millions of current dollars,6,2569.2,,SAGDP2N,24,Miscellaneous manufacturing
SAGDP2N-24,09000,Connecticut,2021,Millions of current dollars,6,2735.9,,SAGDP2N,24,Miscellaneous manufacturing
SAGDP2N-24,09000,Connecticut,2022,Millions of current dollars,6,2945.2,,SAGDP2N,24,Miscellaneous manufacturing
SAGDP2N-24,10000,Delaware,2017,Millions of current dollars,6,183.5,,SAGDP2N,24,Miscellaneous manufacturing
SAGDP2N-24,10000,Delaware,2018,Millions of current dollars,6,188.9,,SAGDP2N,24,Miscellaneous manufacturing
SAGDP2N-24,10000,Delaware,2019,Millions of current dollars,6,185.0,,SAGDP2N,24,Miscellaneous manufacturing
SAGDP2N-24,10000,Delaware,2020,Millions of current dollars,6,200.4,,SAGDP2N,24,Miscellaneous manufacturing
SAGDP2N-24,10000,Delaware,2021,Millions of current dollars,6,220.0,,SAGDP2N,24,Miscellaneous manufacturing
SAGDP2N-24,10000,Delaware,2022,Millions of current dollars,6,241.8,,SAGDP2N,24,Miscellaneous manufacturing
SAGDP2N-24,11000,District of Columbia,2017,Millions of current dollars,6,6.7,,SAGDP2N,24,Miscellaneous manufacturing
SAGDP2N-24,11000,District of Columbia,2018,Millions of current dollars,6,13.1,,SAGDP2N,24,Miscellaneous manufacturing
SAGDP2N-24,11000,District of Columbia,2019,Millions of current dollars,6,14.4,,SAGDP2N,24,Miscellaneous manufacturing
SAGDP2N-24,11000,District of Columbia,2020,Millions of current dollars,6,6.1,,SAGDP2N,24,Miscellaneous manufacturing
